id;income
26231; >50K
26232; <=50K
26233; <=50K
26234; <=50K
26235; >50K
26236; <=50K
26237; >50K
26238; <=50K
26239; <=50K
26240; <=50K
26241; <=50K
26242; <=50K
26243; >50K
26244; >50K
26245; <=50K
26246; <=50K
26247; <=50K
26248; >50K
26249; <=50K
26250; >50K
26251; <=50K
26252; <=50K
26253; <=50K
26254; >50K
26255; <=50K
26256; <=50K
26257; <=50K
26258; >50K
26259; <=50K
26260; <=50K
26261; <=50K
26262; >50K
26263; <=50K
26264; <=50K
26265; <=50K
26266; <=50K
26267; <=50K
26268; <=50K
26269; >50K
26270; >50K
26271; <=50K
26272; <=50K
26273; <=50K
26274; <=50K
26275; <=50K
26276; >50K
26277; <=50K
26278; >50K
26279; <=50K
26280; <=50K
26281; <=50K
26282; >50K
26283; <=50K
26284; <=50K
26285; >50K
26286; <=50K
26287; <=50K
26288; <=50K
26289; <=50K
26290; >50K
26291; <=50K
26292; <=50K
26293; <=50K
26294; <=50K
26295; <=50K
26296; <=50K
26297; <=50K
26298; >50K
26299; <=50K
26300; <=50K
26301; >50K
26302; <=50K
26303; <=50K
26304; <=50K
26305; <=50K
26306; >50K
26307; <=50K
26308; <=50K
26309; <=50K
26310; <=50K
26311; <=50K
26312; <=50K
26313; <=50K
26314; <=50K
26315; <=50K
26316; <=50K
26317; <=50K
26318; >50K
26319; <=50K
26320; <=50K
26321; <=50K
26322; <=50K
26323; <=50K
26324; >50K
26325; <=50K
26326; <=50K
26327; <=50K
26328; >50K
26329; <=50K
26330; <=50K
26331; <=50K
26332; <=50K
26333; >50K
26334; <=50K
26335; <=50K
26336; <=50K
26337; >50K
26338; >50K
26339; <=50K
26340; >50K
26341; <=50K
26342; <=50K
26343; <=50K
26344; >50K
26345; <=50K
26346; <=50K
26347; >50K
26348; >50K
26349; >50K
26350; <=50K
26351; >50K
26352; <=50K
26353; >50K
26354; >50K
26355; <=50K
26356; <=50K
26357; >50K
26358; <=50K
26359; <=50K
26360; <=50K
26361; <=50K
26362; <=50K
26363; <=50K
26364; >50K
26365; <=50K
26366; >50K
26367; >50K
26368; <=50K
26369; >50K
26370; >50K
26371; >50K
26372; <=50K
26373; <=50K
26374; <=50K
26375; <=50K
26376; <=50K
26377; <=50K
26378; <=50K
26379; <=50K
26380; <=50K
26381; <=50K
26382; <=50K
26383; >50K
26384; <=50K
26385; <=50K
26386; <=50K
26387; <=50K
26388; <=50K
26389; <=50K
26390; <=50K
26391; <=50K
26392; <=50K
26393; <=50K
26394; <=50K
26395; <=50K
26396; <=50K
26397; >50K
26398; <=50K
26399; <=50K
26400; <=50K
26401; >50K
26402; <=50K
26403; <=50K
26404; <=50K
26405; <=50K
26406; >50K
26407; <=50K
26408; <=50K
26409; <=50K
26410; <=50K
26411; <=50K
26412; <=50K
26413; <=50K
26414; <=50K
26415; >50K
26416; >50K
26417; <=50K
26418; <=50K
26419; >50K
26420; >50K
26421; <=50K
26422; <=50K
26423; <=50K
26424; <=50K
26425; <=50K
26426; <=50K
26427; >50K
26428; >50K
26429; <=50K
26430; >50K
26431; <=50K
26432; <=50K
26433; <=50K
26434; <=50K
26435; <=50K
26436; <=50K
26437; <=50K
26438; >50K
26439; <=50K
26440; <=50K
26441; >50K
26442; <=50K
26443; >50K
26444; <=50K
26445; <=50K
26446; <=50K
26447; <=50K
26448; <=50K
26449; <=50K
26450; <=50K
26451; <=50K
26452; <=50K
26453; <=50K
26454; <=50K
26455; <=50K
26456; <=50K
26457; <=50K
26458; >50K
26459; <=50K
26460; <=50K
26461; <=50K
26462; >50K
26463; <=50K
26464; <=50K
26465; <=50K
26466; >50K
26467; <=50K
26468; >50K
26469; >50K
26470; <=50K
26471; >50K
26472; <=50K
26473; <=50K
26474; <=50K
26475; <=50K
26476; <=50K
26477; >50K
26478; >50K
26479; >50K
26480; <=50K
26481; <=50K
26482; <=50K
26483; <=50K
26484; <=50K
26485; <=50K
26486; <=50K
26487; <=50K
26488; <=50K
26489; >50K
26490; <=50K
26491; >50K
26492; <=50K
26493; >50K
26494; >50K
26495; <=50K
26496; >50K
26497; <=50K
26498; <=50K
26499; >50K
26500; <=50K
26501; <=50K
26502; <=50K
26503; <=50K
26504; <=50K
26505; <=50K
26506; >50K
26507; <=50K
26508; <=50K
26509; <=50K
26510; <=50K
26511; <=50K
26512; <=50K
26513; <=50K
26514; <=50K
26515; <=50K
26516; <=50K
26517; <=50K
26518; <=50K
26519; <=50K
26520; <=50K
26521; <=50K
26522; <=50K
26523; <=50K
26524; <=50K
26525; >50K
26526; <=50K
26527; >50K
26528; <=50K
26529; <=50K
26530; <=50K
26531; <=50K
26532; <=50K
26533; <=50K
26534; <=50K
26535; >50K
26536; <=50K
26537; <=50K
26538; <=50K
26539; <=50K
26540; <=50K
26541; <=50K
26542; >50K
26543; <=50K
26544; <=50K
26545; <=50K
26546; >50K
26547; <=50K
26548; <=50K
26549; <=50K
26550; <=50K
26551; <=50K
26552; >50K
26553; <=50K
26554; <=50K
26555; >50K
26556; <=50K
26557; <=50K
26558; <=50K
26559; >50K
26560; >50K
26561; >50K
26562; <=50K
26563; <=50K
26564; <=50K
26565; <=50K
26566; <=50K
26567; <=50K
26568; >50K
26569; <=50K
26570; <=50K
26571; >50K
26572; <=50K
26573; <=50K
26574; <=50K
26575; <=50K
26576; <=50K
26577; >50K
26578; <=50K
26579; <=50K
26580; <=50K
26581; <=50K
26582; >50K
26583; <=50K
26584; <=50K
26585; >50K
26586; <=50K
26587; <=50K
26588; <=50K
26589; <=50K
26590; <=50K
26591; <=50K
26592; >50K
26593; >50K
26594; >50K
26595; <=50K
26596; <=50K
26597; >50K
26598; <=50K
26599; <=50K
26600; <=50K
26601; >50K
26602; <=50K
26603; <=50K
26604; >50K
26605; <=50K
26606; <=50K
26607; <=50K
26608; <=50K
26609; <=50K
26610; <=50K
26611; <=50K
26612; <=50K
26613; <=50K
26614; <=50K
26615; >50K
26616; <=50K
26617; <=50K
26618; <=50K
26619; <=50K
26620; <=50K
26621; >50K
26622; <=50K
26623; <=50K
26624; <=50K
26625; >50K
26626; <=50K
26627; <=50K
26628; >50K
26629; <=50K
26630; <=50K
26631; <=50K
26632; <=50K
26633; >50K
26634; <=50K
26635; <=50K
26636; <=50K
26637; <=50K
26638; >50K
26639; <=50K
26640; >50K
26641; <=50K
26642; <=50K
26643; <=50K
26644; >50K
26645; <=50K
26646; <=50K
26647; >50K
26648; >50K
26649; <=50K
26650; <=50K
26651; >50K
26652; <=50K
26653; <=50K
26654; <=50K
26655; >50K
26656; <=50K
26657; <=50K
26658; <=50K
26659; <=50K
26660; <=50K
26661; <=50K
26662; <=50K
26663; <=50K
26664; <=50K
26665; <=50K
26666; <=50K
26667; <=50K
26668; <=50K
26669; <=50K
26670; <=50K
26671; <=50K
26672; <=50K
26673; <=50K
26674; <=50K
26675; <=50K
26676; >50K
26677; <=50K
26678; >50K
26679; <=50K
26680; <=50K
26681; <=50K
26682; >50K
26683; <=50K
26684; >50K
26685; <=50K
26686; <=50K
26687; <=50K
26688; <=50K
26689; <=50K
26690; <=50K
26691; <=50K
26692; <=50K
26693; <=50K
26694; <=50K
26695; <=50K
26696; <=50K
26697; <=50K
26698; <=50K
26699; <=50K
26700; <=50K
26701; <=50K
26702; <=50K
26703; <=50K
26704; <=50K
26705; >50K
26706; <=50K
26707; <=50K
26708; >50K
26709; <=50K
26710; <=50K
26711; >50K
26712; <=50K
26713; <=50K
26714; <=50K
26715; <=50K
26716; >50K
26717; >50K
26718; <=50K
26719; <=50K
26720; <=50K
26721; <=50K
26722; <=50K
26723; <=50K
26724; <=50K
26725; <=50K
26726; >50K
26727; >50K
26728; >50K
26729; <=50K
26730; >50K
26731; <=50K
26732; <=50K
26733; <=50K
26734; <=50K
26735; <=50K
26736; <=50K
26737; <=50K
26738; <=50K
26739; <=50K
26740; <=50K
26741; <=50K
26742; <=50K
26743; <=50K
26744; <=50K
26745; <=50K
26746; <=50K
26747; <=50K
26748; <=50K
26749; >50K
26750; <=50K
26751; <=50K
26752; <=50K
26753; >50K
26754; <=50K
26755; <=50K
26756; <=50K
26757; >50K
26758; <=50K
26759; <=50K
26760; <=50K
26761; <=50K
26762; <=50K
26763; <=50K
26764; <=50K
26765; <=50K
26766; >50K
26767; <=50K
26768; <=50K
26769; <=50K
26770; >50K
26771; >50K
26772; <=50K
26773; <=50K
26774; <=50K
26775; <=50K
26776; <=50K
26777; <=50K
26778; <=50K
26779; <=50K
26780; <=50K
26781; >50K
26782; <=50K
26783; <=50K
26784; <=50K
26785; <=50K
26786; <=50K
26787; <=50K
26788; <=50K
26789; <=50K
26790; <=50K
26791; <=50K
26792; <=50K
26793; <=50K
26794; <=50K
26795; >50K
26796; >50K
26797; >50K
26798; >50K
26799; <=50K
26800; >50K
26801; <=50K
26802; >50K
26803; <=50K
26804; >50K
26805; <=50K
26806; <=50K
26807; >50K
26808; <=50K
26809; <=50K
26810; <=50K
26811; >50K
26812; <=50K
26813; <=50K
26814; <=50K
26815; <=50K
26816; <=50K
26817; >50K
26818; <=50K
26819; <=50K
26820; <=50K
26821; <=50K
26822; <=50K
26823; >50K
26824; <=50K
26825; <=50K
26826; >50K
26827; >50K
26828; <=50K
26829; <=50K
26830; <=50K
26831; <=50K
26832; <=50K
26833; >50K
26834; <=50K
26835; <=50K
26836; <=50K
26837; <=50K
26838; <=50K
26839; <=50K
26840; <=50K
26841; >50K
26842; >50K
26843; <=50K
26844; >50K
26845; <=50K
26846; <=50K
26847; >50K
26848; <=50K
26849; <=50K
26850; <=50K
26851; <=50K
26852; <=50K
26853; <=50K
26854; <=50K
26855; <=50K
26856; <=50K
26857; <=50K
26858; >50K
26859; <=50K
26860; <=50K
26861; >50K
26862; <=50K
26863; <=50K
26864; <=50K
26865; <=50K
26866; >50K
26867; <=50K
26868; <=50K
26869; <=50K
26870; <=50K
26871; <=50K
26872; >50K
26873; <=50K
26874; >50K
26875; <=50K
26876; <=50K
26877; >50K
26878; <=50K
26879; <=50K
26880; <=50K
26881; >50K
26882; <=50K
26883; >50K
26884; <=50K
26885; <=50K
26886; <=50K
26887; >50K
26888; >50K
26889; <=50K
26890; >50K
26891; >50K
26892; >50K
26893; <=50K
26894; <=50K
26895; <=50K
26896; <=50K
26897; <=50K
26898; <=50K
26899; <=50K
26900; >50K
26901; <=50K
26902; <=50K
26903; <=50K
26904; >50K
26905; <=50K
26906; >50K
26907; >50K
26908; <=50K
26909; <=50K
26910; >50K
26911; <=50K
26912; <=50K
26913; <=50K
26914; <=50K
26915; <=50K
26916; <=50K
26917; <=50K
26918; <=50K
26919; <=50K
26920; <=50K
26921; >50K
26922; <=50K
26923; <=50K
26924; >50K
26925; <=50K
26926; <=50K
26927; >50K
26928; <=50K
26929; <=50K
26930; >50K
26931; >50K
26932; <=50K
26933; <=50K
26934; <=50K
26935; >50K
26936; <=50K
26937; >50K
26938; <=50K
26939; >50K
26940; <=50K
26941; <=50K
26942; <=50K
26943; <=50K
26944; >50K
26945; <=50K
26946; <=50K
26947; >50K
26948; <=50K
26949; <=50K
26950; >50K
26951; >50K
26952; <=50K
26953; <=50K
26954; >50K
26955; <=50K
26956; <=50K
26957; <=50K
26958; >50K
26959; <=50K
26960; <=50K
26961; <=50K
26962; <=50K
26963; <=50K
26964; >50K
26965; >50K
26966; <=50K
26967; <=50K
26968; >50K
26969; <=50K
26970; <=50K
26971; <=50K
26972; <=50K
26973; <=50K
26974; >50K
26975; >50K
26976; >50K
26977; <=50K
26978; >50K
26979; <=50K
26980; <=50K
26981; >50K
26982; >50K
26983; >50K
26984; >50K
26985; <=50K
26986; >50K
26987; <=50K
26988; >50K
26989; >50K
26990; <=50K
26991; <=50K
26992; <=50K
26993; <=50K
26994; >50K
26995; <=50K
26996; <=50K
26997; <=50K
26998; <=50K
26999; <=50K
27000; <=50K
27001; <=50K
27002; <=50K
27003; >50K
27004; >50K
27005; <=50K
27006; <=50K
27007; <=50K
27008; >50K
27009; <=50K
27010; <=50K
27011; >50K
27012; <=50K
27013; <=50K
27014; <=50K
27015; >50K
27016; <=50K
27017; >50K
27018; <=50K
27019; <=50K
27020; <=50K
27021; <=50K
27022; <=50K
27023; >50K
27024; >50K
27025; <=50K
27026; <=50K
27027; <=50K
27028; <=50K
27029; >50K
27030; <=50K
27031; <=50K
27032; <=50K
27033; >50K
27034; <=50K
27035; <=50K
27036; <=50K
27037; <=50K
27038; >50K
27039; <=50K
27040; >50K
27041; <=50K
27042; >50K
27043; <=50K
27044; <=50K
27045; >50K
27046; <=50K
27047; <=50K
27048; >50K
27049; <=50K
27050; >50K
27051; <=50K
27052; <=50K
27053; >50K
27054; <=50K
27055; <=50K
27056; <=50K
27057; <=50K
27058; <=50K
27059; <=50K
27060; <=50K
27061; >50K
27062; <=50K
27063; <=50K
27064; <=50K
27065; <=50K
27066; <=50K
27067; <=50K
27068; >50K
27069; <=50K
27070; <=50K
27071; <=50K
27072; >50K
27073; <=50K
27074; >50K
27075; <=50K
27076; >50K
27077; <=50K
27078; >50K
27079; <=50K
27080; >50K
27081; <=50K
27082; <=50K
27083; <=50K
27084; <=50K
27085; <=50K
27086; <=50K
27087; <=50K
27088; <=50K
27089; <=50K
27090; <=50K
27091; <=50K
27092; <=50K
27093; <=50K
27094; <=50K
27095; <=50K
27096; <=50K
27097; <=50K
27098; <=50K
27099; <=50K
27100; <=50K
27101; >50K
27102; <=50K
27103; <=50K
27104; <=50K
27105; <=50K
27106; >50K
27107; <=50K
27108; <=50K
27109; <=50K
27110; <=50K
27111; >50K
27112; <=50K
27113; >50K
27114; <=50K
27115; <=50K
27116; <=50K
27117; >50K
27118; <=50K
27119; >50K
27120; <=50K
27121; >50K
27122; <=50K
27123; >50K
27124; <=50K
27125; >50K
27126; <=50K
27127; <=50K
27128; <=50K
27129; <=50K
27130; <=50K
27131; <=50K
27132; <=50K
27133; >50K
27134; <=50K
27135; <=50K
27136; <=50K
27137; <=50K
27138; <=50K
27139; <=50K
27140; <=50K
27141; >50K
27142; <=50K
27143; >50K
27144; >50K
27145; <=50K
27146; <=50K
27147; <=50K
27148; <=50K
27149; <=50K
27150; >50K
27151; >50K
27152; <=50K
27153; <=50K
27154; <=50K
27155; >50K
27156; <=50K
27157; >50K
27158; <=50K
27159; <=50K
27160; >50K
27161; >50K
27162; >50K
27163; <=50K
27164; <=50K
27165; <=50K
27166; >50K
27167; >50K
27168; <=50K
27169; >50K
27170; >50K
27171; <=50K
27172; <=50K
27173; <=50K
27174; <=50K
27175; <=50K
27176; <=50K
27177; <=50K
27178; <=50K
27179; <=50K
27180; <=50K
27181; <=50K
27182; <=50K
27183; >50K
27184; <=50K
27185; <=50K
27186; <=50K
27187; <=50K
27188; <=50K
27189; >50K
27190; <=50K
27191; <=50K
27192; <=50K
27193; >50K
27194; <=50K
27195; <=50K
27196; <=50K
27197; <=50K
27198; <=50K
27199; <=50K
27200; <=50K
27201; <=50K
27202; <=50K
27203; <=50K
27204; <=50K
27205; <=50K
27206; <=50K
27207; <=50K
27208; <=50K
27209; <=50K
27210; <=50K
27211; >50K
27212; <=50K
27213; >50K
27214; >50K
27215; >50K
27216; <=50K
27217; >50K
27218; >50K
27219; >50K
27220; <=50K
27221; >50K
27222; >50K
27223; <=50K
27224; <=50K
27225; <=50K
27226; <=50K
27227; >50K
27228; <=50K
27229; <=50K
27230; <=50K
27231; <=50K
27232; <=50K
27233; >50K
27234; <=50K
27235; <=50K
27236; >50K
27237; <=50K
27238; <=50K
27239; <=50K
27240; <=50K
27241; >50K
27242; <=50K
27243; <=50K
27244; <=50K
27245; <=50K
27246; >50K
27247; <=50K
27248; >50K
27249; <=50K
27250; <=50K
27251; <=50K
27252; <=50K
27253; <=50K
27254; <=50K
27255; >50K
27256; <=50K
27257; <=50K
27258; >50K
27259; <=50K
27260; <=50K
27261; <=50K
27262; <=50K
27263; <=50K
27264; <=50K
27265; <=50K
27266; <=50K
27267; <=50K
27268; <=50K
27269; <=50K
27270; <=50K
27271; <=50K
27272; <=50K
27273; <=50K
27274; <=50K
27275; <=50K
27276; <=50K
27277; <=50K
27278; <=50K
27279; <=50K
27280; <=50K
27281; <=50K
27282; <=50K
27283; >50K
27284; <=50K
27285; <=50K
27286; >50K
27287; <=50K
27288; <=50K
27289; <=50K
27290; <=50K
27291; >50K
27292; <=50K
27293; <=50K
27294; <=50K
27295; >50K
27296; <=50K
27297; <=50K
27298; <=50K
27299; <=50K
27300; <=50K
27301; >50K
27302; <=50K
27303; <=50K
27304; <=50K
27305; <=50K
27306; <=50K
27307; <=50K
27308; <=50K
27309; <=50K
27310; <=50K
27311; <=50K
27312; <=50K
27313; <=50K
27314; <=50K
27315; >50K
27316; <=50K
27317; >50K
27318; >50K
27319; <=50K
27320; <=50K
27321; <=50K
27322; <=50K
27323; >50K
27324; <=50K
27325; >50K
27326; <=50K
27327; <=50K
27328; <=50K
27329; <=50K
27330; >50K
27331; <=50K
27332; >50K
27333; >50K
27334; <=50K
27335; >50K
27336; <=50K
27337; <=50K
27338; <=50K
27339; <=50K
27340; <=50K
27341; <=50K
27342; <=50K
27343; <=50K
27344; <=50K
27345; <=50K
27346; <=50K
27347; <=50K
27348; >50K
27349; <=50K
27350; <=50K
27351; <=50K
27352; <=50K
27353; <=50K
27354; <=50K
27355; <=50K
27356; <=50K
27357; <=50K
27358; <=50K
27359; >50K
27360; <=50K
27361; <=50K
27362; <=50K
27363; <=50K
27364; >50K
27365; <=50K
27366; >50K
27367; <=50K
27368; <=50K
27369; >50K
27370; <=50K
27371; <=50K
27372; >50K
27373; <=50K
27374; <=50K
27375; <=50K
27376; <=50K
27377; <=50K
27378; <=50K
27379; >50K
27380; <=50K
27381; <=50K
27382; <=50K
27383; <=50K
27384; <=50K
27385; <=50K
27386; <=50K
27387; >50K
27388; <=50K
27389; <=50K
27390; <=50K
27391; >50K
27392; <=50K
27393; <=50K
27394; <=50K
27395; <=50K
27396; <=50K
27397; <=50K
27398; <=50K
27399; <=50K
27400; >50K
27401; <=50K
27402; <=50K
27403; <=50K
27404; <=50K
27405; <=50K
27406; <=50K
27407; >50K
27408; <=50K
27409; <=50K
27410; <=50K
27411; <=50K
27412; >50K
27413; <=50K
27414; >50K
27415; <=50K
27416; <=50K
27417; <=50K
27418; <=50K
27419; >50K
27420; <=50K
27421; <=50K
27422; <=50K
27423; <=50K
27424; <=50K
27425; <=50K
27426; <=50K
27427; <=50K
27428; >50K
27429; >50K
27430; <=50K
27431; <=50K
27432; <=50K
27433; >50K
27434; <=50K
27435; >50K
27436; >50K
27437; <=50K
27438; >50K
27439; <=50K
27440; >50K
27441; >50K
27442; <=50K
27443; >50K
27444; <=50K
27445; <=50K
27446; <=50K
27447; <=50K
27448; >50K
27449; <=50K
27450; <=50K
27451; >50K
27452; <=50K
27453; <=50K
27454; <=50K
27455; <=50K
27456; <=50K
27457; >50K
27458; <=50K
27459; >50K
27460; <=50K
27461; <=50K
27462; <=50K
27463; <=50K
27464; <=50K
27465; >50K
27466; <=50K
27467; <=50K
27468; <=50K
27469; <=50K
27470; <=50K
27471; >50K
27472; >50K
27473; <=50K
27474; <=50K
27475; <=50K
27476; <=50K
27477; <=50K
27478; <=50K
27479; <=50K
27480; <=50K
27481; >50K
27482; <=50K
27483; <=50K
27484; <=50K
27485; >50K
27486; <=50K
27487; <=50K
27488; <=50K
27489; <=50K
27490; <=50K
27491; >50K
27492; <=50K
27493; <=50K
27494; <=50K
27495; <=50K
27496; >50K
27497; <=50K
27498; <=50K
27499; <=50K
27500; >50K
27501; <=50K
27502; <=50K
27503; <=50K
27504; <=50K
27505; <=50K
27506; <=50K
27507; <=50K
27508; <=50K
27509; >50K
27510; <=50K
27511; <=50K
27512; <=50K
27513; <=50K
27514; <=50K
27515; <=50K
27516; <=50K
27517; <=50K
27518; >50K
27519; >50K
27520; <=50K
27521; >50K
27522; <=50K
27523; <=50K
27524; <=50K
27525; <=50K
27526; >50K
27527; <=50K
27528; >50K
27529; <=50K
27530; <=50K
27531; <=50K
27532; <=50K
27533; >50K
27534; <=50K
27535; <=50K
27536; <=50K
27537; <=50K
27538; <=50K
27539; <=50K
27540; <=50K
27541; <=50K
27542; <=50K
27543; <=50K
27544; <=50K
27545; <=50K
27546; <=50K
27547; <=50K
27548; >50K
27549; <=50K
27550; <=50K
27551; >50K
27552; <=50K
27553; <=50K
27554; >50K
27555; <=50K
27556; <=50K
27557; <=50K
27558; <=50K
27559; <=50K
27560; <=50K
27561; <=50K
27562; <=50K
27563; <=50K
27564; <=50K
27565; <=50K
27566; <=50K
27567; <=50K
27568; >50K
27569; <=50K
27570; <=50K
27571; <=50K
27572; <=50K
27573; <=50K
27574; <=50K
27575; <=50K
27576; <=50K
27577; <=50K
27578; >50K
27579; <=50K
27580; <=50K
27581; <=50K
27582; <=50K
27583; >50K
27584; <=50K
27585; <=50K
27586; >50K
27587; >50K
27588; <=50K
27589; <=50K
27590; <=50K
27591; <=50K
27592; <=50K
27593; >50K
27594; >50K
27595; <=50K
27596; >50K
27597; >50K
27598; <=50K
27599; <=50K
27600; <=50K
27601; >50K
27602; <=50K
27603; >50K
27604; >50K
27605; <=50K
27606; >50K
27607; <=50K
27608; <=50K
27609; <=50K
27610; <=50K
27611; >50K
27612; <=50K
27613; <=50K
27614; <=50K
27615; <=50K
27616; <=50K
27617; <=50K
27618; <=50K
27619; <=50K
27620; >50K
27621; <=50K
27622; <=50K
27623; >50K
27624; <=50K
27625; <=50K
27626; <=50K
27627; <=50K
27628; <=50K
27629; <=50K
27630; <=50K
27631; <=50K
27632; <=50K
27633; <=50K
27634; >50K
27635; <=50K
27636; >50K
27637; <=50K
27638; >50K
27639; <=50K
27640; >50K
27641; >50K
27642; >50K
27643; <=50K
27644; <=50K
27645; >50K
27646; >50K
27647; >50K
27648; <=50K
27649; <=50K
27650; <=50K
27651; <=50K
27652; >50K
27653; <=50K
27654; <=50K
27655; <=50K
27656; >50K
27657; <=50K
27658; <=50K
27659; <=50K
27660; <=50K
27661; <=50K
27662; <=50K
27663; >50K
27664; >50K
27665; <=50K
27666; <=50K
27667; <=50K
27668; <=50K
27669; <=50K
27670; <=50K
27671; >50K
27672; <=50K
27673; <=50K
27674; <=50K
27675; <=50K
27676; <=50K
27677; <=50K
27678; <=50K
27679; >50K
27680; <=50K
27681; >50K
27682; <=50K
27683; <=50K
27684; <=50K
27685; <=50K
27686; <=50K
27687; <=50K
27688; >50K
27689; <=50K
27690; <=50K
27691; <=50K
27692; <=50K
27693; >50K
27694; <=50K
27695; <=50K
27696; <=50K
27697; <=50K
27698; <=50K
27699; <=50K
27700; <=50K
27701; <=50K
27702; <=50K
27703; <=50K
27704; <=50K
27705; <=50K
27706; <=50K
27707; <=50K
27708; <=50K
27709; <=50K
27710; >50K
27711; >50K
27712; <=50K
27713; <=50K
27714; <=50K
27715; <=50K
27716; <=50K
27717; <=50K
27718; <=50K
27719; <=50K
27720; <=50K
27721; <=50K
27722; <=50K
27723; >50K
27724; <=50K
27725; >50K
27726; <=50K
27727; <=50K
27728; >50K
27729; <=50K
27730; <=50K
27731; <=50K
27732; <=50K
27733; <=50K
27734; <=50K
27735; <=50K
27736; >50K
27737; >50K
27738; <=50K
27739; >50K
27740; <=50K
27741; <=50K
27742; <=50K
27743; <=50K
27744; <=50K
27745; <=50K
27746; <=50K
27747; <=50K
27748; <=50K
27749; <=50K
27750; <=50K
27751; >50K
27752; <=50K
27753; <=50K
27754; >50K
27755; <=50K
27756; <=50K
27757; <=50K
27758; >50K
27759; >50K
27760; <=50K
27761; <=50K
27762; <=50K
27763; <=50K
27764; <=50K
27765; <=50K
27766; <=50K
27767; <=50K
27768; <=50K
27769; <=50K
27770; >50K
27771; <=50K
27772; >50K
27773; >50K
27774; <=50K
27775; <=50K
27776; <=50K
27777; <=50K
27778; <=50K
27779; <=50K
27780; <=50K
27781; >50K
27782; >50K
27783; <=50K
27784; <=50K
27785; <=50K
27786; <=50K
27787; <=50K
27788; <=50K
27789; <=50K
27790; >50K
27791; <=50K
27792; <=50K
27793; <=50K
27794; <=50K
27795; <=50K
27796; <=50K
27797; >50K
27798; <=50K
27799; <=50K
27800; <=50K
27801; <=50K
27802; <=50K
27803; <=50K
27804; <=50K
27805; <=50K
27806; >50K
27807; <=50K
27808; <=50K
27809; <=50K
27810; <=50K
27811; <=50K
27812; >50K
27813; <=50K
27814; >50K
27815; <=50K
27816; <=50K
27817; >50K
27818; <=50K
27819; <=50K
27820; <=50K
27821; <=50K
27822; >50K
27823; <=50K
27824; <=50K
27825; <=50K
27826; >50K
27827; <=50K
27828; <=50K
27829; <=50K
27830; <=50K
27831; <=50K
27832; >50K
27833; >50K
27834; <=50K
27835; <=50K
27836; <=50K
27837; <=50K
27838; >50K
27839; >50K
27840; <=50K
27841; >50K
27842; >50K
27843; <=50K
27844; >50K
27845; <=50K
27846; <=50K
27847; <=50K
27848; <=50K
27849; <=50K
27850; <=50K
27851; <=50K
27852; <=50K
27853; <=50K
27854; <=50K
27855; <=50K
27856; >50K
27857; >50K
27858; <=50K
27859; <=50K
27860; >50K
27861; <=50K
27862; >50K
27863; >50K
27864; >50K
27865; <=50K
27866; >50K
27867; <=50K
27868; <=50K
27869; <=50K
27870; <=50K
27871; <=50K
27872; <=50K
27873; >50K
27874; <=50K
27875; <=50K
27876; <=50K
27877; >50K
27878; <=50K
27879; >50K
27880; <=50K
27881; <=50K
27882; <=50K
27883; <=50K
27884; <=50K
27885; <=50K
27886; <=50K
27887; >50K
27888; <=50K
27889; <=50K
27890; <=50K
27891; <=50K
27892; <=50K
27893; >50K
27894; <=50K
27895; <=50K
27896; <=50K
27897; <=50K
27898; >50K
27899; <=50K
27900; <=50K
27901; <=50K
27902; <=50K
27903; <=50K
27904; <=50K
27905; <=50K
27906; <=50K
27907; >50K
27908; <=50K
27909; >50K
27910; <=50K
27911; <=50K
27912; <=50K
27913; <=50K
27914; <=50K
27915; <=50K
27916; <=50K
27917; >50K
27918; <=50K
27919; <=50K
27920; <=50K
27921; <=50K
27922; <=50K
27923; <=50K
27924; >50K
27925; <=50K
27926; >50K
27927; >50K
27928; <=50K
27929; >50K
27930; <=50K
27931; <=50K
27932; <=50K
27933; <=50K
27934; <=50K
27935; <=50K
27936; <=50K
27937; <=50K
27938; <=50K
27939; <=50K
27940; >50K
27941; <=50K
27942; <=50K
27943; >50K
27944; <=50K
27945; <=50K
27946; <=50K
27947; <=50K
27948; <=50K
27949; >50K
27950; <=50K
27951; >50K
27952; >50K
27953; <=50K
27954; >50K
27955; >50K
27956; <=50K
27957; <=50K
27958; <=50K
27959; <=50K
27960; <=50K
27961; <=50K
27962; <=50K
27963; <=50K
27964; <=50K
27965; <=50K
27966; <=50K
27967; <=50K
27968; >50K
27969; <=50K
27970; <=50K
27971; >50K
27972; <=50K
27973; >50K
27974; >50K
27975; <=50K
27976; <=50K
27977; >50K
27978; <=50K
27979; >50K
27980; >50K
27981; >50K
27982; <=50K
27983; <=50K
27984; <=50K
27985; <=50K
27986; <=50K
27987; <=50K
27988; <=50K
27989; >50K
27990; <=50K
27991; <=50K
27992; <=50K
27993; <=50K
27994; <=50K
27995; >50K
27996; <=50K
27997; <=50K
27998; <=50K
27999; <=50K
28000; <=50K
28001; <=50K
28002; >50K
28003; >50K
28004; <=50K
28005; <=50K
28006; <=50K
28007; <=50K
28008; <=50K
28009; <=50K
28010; <=50K
28011; <=50K
28012; <=50K
28013; <=50K
28014; <=50K
28015; <=50K
28016; <=50K
28017; <=50K
28018; <=50K
28019; <=50K
28020; <=50K
28021; <=50K
28022; <=50K
28023; >50K
28024; <=50K
28025; <=50K
28026; <=50K
28027; <=50K
28028; >50K
28029; <=50K
28030; <=50K
28031; <=50K
28032; <=50K
